accession	W	M	obs_hotspots	obs_idr_hotspots	empirical_p_idr_enrichment
Q6ZVD8	15	2	0	0	1.0
Q6ZVE7	15	2	0	0	1.0
Q6ZVF9	15	2	0	0	1.0
Q6ZVH6	15	2	0	0	1.0
Q6ZVH7	15	2	0	0	1.0
Q6ZVK1	15	2	0	0	1.0
Q6ZVK8	15	2	0	0	1.0
Q6ZVL6	15	2	0	0	1.0
Q6ZVL8	15	2	0	0	1.0
Q6ZVM7	15	2	0	0	1.0
Q6ZVN7	15	2	0	0	1.0
Q6ZVN8	15	2	0	0	1.0
Q6ZVQ6	15	2	0	0	1.0
Q6ZVS7	15	2	0	0	1.0
Q6ZVT0	15	2	0	0	1.0
Q6ZVT6	15	2	0	0	1.0
Q6ZVU0	15	2	0	0	1.0
Q6ZVW7	15	2	0	0	1.0
Q6ZVX7	15	2	0	0	1.0
Q6ZVX9	15	2	0	0	1.0
Q6ZVZ8	15	2	0	0	1.0
Q6ZW05	15	2	0	0	1.0
Q6ZW13	15	2	0	0	1.0
Q6ZW31	15	2	0	0	1.0
Q6ZW49	15	2	0	0	1.0
Q6ZW61	15	2	0	0	1.0
Q6ZW76	15	2	0	0	1.0
Q6ZWB6	15	2	0	0	1.0
Q6ZWC4	15	2	0	0	1.0
Q6ZWE6	15	2	0	0	1.0
Q6ZWH5	15	2	0	0	1.0
Q6ZWI9	15	2	0	0	1.0
Q6ZWJ1	15	2	0	0	1.0
Q6ZWJ8	15	2	0	0	1.0
Q6ZNB6	15	2	0	0	1.0
Q6ZNB7	15	2	0	0	1.0
Q6ZNC4	15	2	0	0	1.0
Q6ZNC8	15	2	0	0	1.0
Q6ZNE5	15	2	0	0	1.0
Q6ZNE9	15	2	0	0	1.0
Q6ZNF0	15	2	0	0	1.0
Q6ZNG0	15	2	0	0	1.0
Q6ZSV7	15	2	0	0	1.0
Q6ZSY5	15	2	25	0	1.0
Q6ZSZ5	15	2	0	0	1.0
Q6ZSZ6	15	2	0	0	1.0
Q6ZT07	15	2	0	0	1.0
Q6ZT12	15	2	0	0	1.0
Q6ZT21	15	2	0	0	1.0
Q6ZT52	15	2	0	0	1.0
Q70EK8	15	2	0	0	1.0
Q70EK9	15	2	0	0	1.0
Q70EL1	15	2	0	0	1.0
Q70EL2	15	2	0	0	1.0
Q70EL3	15	2	0	0	1.0
Q70EL4	15	2	0	0	1.0
Q70HW3	15	2	0	0	1.0
Q70IA6	15	2	0	0	1.0
Q70IA8	15	2	0	0	1.0
Q70J99	15	2	0	0	1.0
Q70JA7	15	2	0	0	1.0
Q70SY1	15	2	0	0	1.0
Q70UQ0	15	2	0	0	1.0
Q70YC4	15	2	0	0	1.0
Q70YC5	15	2	0	0	1.0
Q70Z35	15	2	0	0	1.0
Q6ZWK4	15	2	6	0	1.0
Q6ZWK6	15	2	0	0	1.0
Q6ZWL3	15	2	0	0	1.0
Q6ZWT7	15	2	0	0	1.0
Q6ZXV5	15	2	0	0	1.0
Q6ZYL4	15	2	0	0	1.0
Q701N2	15	2	0	0	1.0
Q701N4	15	2	0	0	1.0
Q6ZUF6	15	2	0	0	1.0
Q6ZUG5	15	2	0	0	1.0
Q6ZUI0	15	2	0	0	1.0
Q6ZUJ4	15	2	0	0	1.0
Q6ZUJ8	15	2	0	0	1.0
Q6ZUK4	15	2	0	0	1.0
Q6ZUL3	15	2	0	0	1.0
Q6ZUM4	15	2	0	0	1.0
Q71F23	15	2	0	0	1.0
Q71F56	15	2	0	0	1.0
Q71F78	15	2	0	0	1.0
Q71H61	15	2	0	0	1.0
Q71RC2	15	2	0	0	1.0
Q71RC9	15	2	0	0	1.0
Q71RG4	15	2	0	0	1.0
Q71RG6	15	2	0	0	1.0
Q75N03	15	2	0	0	1.0
Q75N90	15	2	0	0	1.0
Q75NE6	15	2	0	0	1.0
Q75QN2	15	2	0	0	1.0
Q75T13	15	2	0	0	1.0
Q75V66	15	2	0	0	1.0
Q75VX8	15	2	0	0	1.0
Q75WM6	15	2	0	0	1.0
Q765I0	15	2	0	0	1.0
Q765P7	15	2	0	0	1.0
Q76B58	15	2	0	0	1.0
Q76EJ3	15	2	0	0	1.0
Q76FK4	15	2	0	0	1.0
Q76G19	15	2	0	0	1.0
Q76I76	15	2	0	0	1.0
Q76KD6	15	2	0	0	1.0
Q71RH2	15	2	0	0	1.0
Q71RS6	15	2	0	0	1.0
Q71SY5	15	2	0	0	1.0
Q71U36	15	2	1	0	1.0
Q71UI9	15	2	0	0	1.0
Q71UM5	15	2	0	0	1.0
Q75LS8	15	2	0	0	1.0
Q75MW2	15	2	0	0	1.0
Q70Z44	15	2	0	0	1.0
Q70Z53	15	2	0	0	1.0
Q711Q0	15	2	0	0	1.0
Q712K3	15	2	0	0	1.0
Q717R9	15	2	0	0	1.0
Q719H9	15	2	0	0	1.0
Q719I0	15	2	0	0	1.0
Q71DI3	15	2	163	27	1.0
Q7L0J3	15	2	0	0	1.0
Q7L0Q8	15	2	0	0	1.0
Q7L0R7	15	2	0	0	1.0
Q7L0X0	15	2	0	0	1.0
Q7L0X2	15	2	0	0	1.0
Q7L0Y3	15	2	0	0	1.0
Q7L190	15	2	0	0	1.0
Q7L1I2	15	2	0	0	1.0
Q7L1Q6	15	2	0	0	1.0
Q7L1S5	15	2	0	0	1.0
Q7L1T6	15	2	0	0	1.0
Q7L1V2	15	2	0	0	1.0
Q7L1W4	15	2	0	0	1.0
Q7L211	15	2	0	0	1.0
Q7L266	15	2	0	0	1.0
Q7L273	15	2	0	0	1.0
Q76KP1	15	2	0	0	1.0
Q76KX8	15	2	0	0	1.0
Q76L83	15	2	0	0	1.0
Q76LX8	15	2	0	0	1.0
Q76M96	15	2	0	0	1.0
Q76MJ5	15	2	0	0	1.0
Q76N32	15	2	0	0	1.0
Q76N89	15	2	0	0	1.0
Q7L3S4	15	2	0	0	1.0
Q7L3T8	15	2	0	0	1.0
Q7L3V2	15	2	0	0	1.0
Q7L4E1	15	2	0	0	1.0
Q7L4I2	15	2	0	0	1.0
Q7L4P6	15	2	0	0	1.0
Q7L4S7	15	2	0	0	1.0
Q7L513	15	2	0	0	1.0
Q7L523	15	2	0	0	1.0
Q7L576	15	2	0	0	1.0
Q7L590	15	2	0	0	1.0
Q7L591	15	2	0	0	1.0
Q7L592	15	2	0	0	1.0
Q7L5A3	15	2	0	0	1.0
Q7L5A8	15	2	0	0	1.0
Q7L5D6	15	2	0	0	1.0
Q702N8	15	2	0	0	1.0
Q709C8	15	2	0	0	1.0
Q709F0	15	2	0	0	1.0
Q70CQ1	15	2	0	0	1.0
Q70CQ2	15	2	0	0	1.0
Q70CQ3	15	2	0	0	1.0
Q70CQ4	15	2	0	0	1.0
Q70E73	15	2	0	0	1.0
Q7L5L3	15	2	0	0	1.0
Q7L5N1	15	2	0	0	1.0
Q7L5N7	15	2	0	0	1.0
Q7L5Y1	15	2	0	0	1.0
Q7L5Y6	15	2	0	0	1.0
Q7L5Y9	15	2	0	0	1.0
Q7L622	15	2	0	0	1.0
Q7L775	15	2	0	0	1.0
Q76NI1	15	2	0	0	1.0
Q7KYR7	15	2	0	0	1.0
Q7KZ85	15	2	0	0	1.0
Q7KZF4	15	2	0	0	1.0
Q7KZI7	15	2	0	0	1.0
Q7KZN9	15	2	0	0	1.0
Q7L014	15	2	0	0	1.0
Q7L099	15	2	0	0	1.0
Q7LBR1	15	2	0	0	1.0
Q7LC44	15	2	0	0	1.0
Q7LDG7	15	2	0	0	1.0
Q7LDI9	15	2	0	0	1.0
Q7LFL8	15	2	0	0	1.0
Q7LFX5	15	2	0	0	1.0
Q7LG56	15	2	0	0	1.0
Q7LGA3	15	2	0	0	1.0
Q7L2E3	15	2	0	0	1.0
Q7L2H7	15	2	0	0	1.0
Q7L2J0	15	2	0	0	1.0
Q7L2K0	15	2	0	0	1.0
Q7L2R6	15	2	0	0	1.0
Q7L2Z9	15	2	0	0	1.0
Q7L311	15	2	0	0	1.0
Q7L3B6	15	2	0	0	1.0
Q7RTR8	15	2	0	0	1.0
Q7RTS1	15	2	0	0	1.0
Q7RTS3	15	2	0	0	1.0
Q7RTS5	15	2	0	0	1.0
Q7RTS6	15	2	0	0	1.0
Q7RTS7	15	2	0	0	1.0
Q7RTS9	15	2	0	0	1.0
Q7RTT3	15	2	0	0	1.0
Q7RTT4	15	2	0	0	1.0
Q7RTT5	15	2	0	0	1.0
Q7RTT6	15	2	0	0	1.0
Q7RTT9	15	2	0	0	1.0
Q7RTU0	15	2	0	0	1.0
Q7RTU1	15	2	0	0	1.0
Q7RTU3	15	2	0	0	1.0
Q7RTU4	15	2	0	0	1.0
Q7RTU5	15	2	0	0	1.0
Q7RTU7	15	2	0	0	1.0
Q7RTU9	15	2	0	0	1.0
Q7RTV0	15	2	0	0	1.0
Q7RTV2	15	2	0	0	1.0
Q7RTV3	15	2	0	0	1.0
Q7RTV5	15	2	0	0	1.0
Q7RTW8	15	2	0	0	1.0
Q7RTX0	15	2	0	0	1.0
Q7RTX1	15	2	0	0	1.0
Q7RTX7	15	2	0	0	1.0
Q7RTX9	15	2	0	0	1.0
Q7RTY0	15	2	0	0	1.0
Q7RTY1	15	2	0	0	1.0
Q7RTY3	15	2	0	0	1.0
Q7RTY5	15	2	0	0	1.0
Q7L8S5	15	2	0	0	1.0
Q7L8W6	15	2	0	0	1.0
Q7L945	15	2	0	0	1.0
Q7L985	15	2	0	0	1.0
Q7L9B9	15	2	0	0	1.0
Q7L9L4	15	2	0	0	1.0
Q7LBC6	15	2	0	0	1.0
Q7LBE3	15	2	0	0	1.0
Q7Z2G1	15	2	0	0	1.0
Q7Z2H8	15	2	0	0	1.0
Q7Z2K6	15	2	0	0	1.0
Q7Z2K8	15	2	0	0	1.0
Q7Z2Q7	15	2	0	0	1.0
Q7Z2R9	15	2	0	0	1.0
Q7Z2T5	15	2	0	0	1.0
Q7Z2V1	15	2	0	0	1.0
Q7RTY7	15	2	0	0	1.0
Q7RTY8	15	2	0	0	1.0
Q7RTY9	15	2	0	0	1.0
Q7RTZ1	15	2	0	0	1.0
Q7RTZ2	15	2	0	0	1.0
Q7Z2D5	15	2	0	0	1.0
Q7Z2E3	15	2	0	0	1.0
Q7Z2F6	15	2	0	0	1.0
Q7Z2W4	15	2	0	0	1.0
Q7Z2W7	15	2	0	0	1.0
Q7Z2W9	15	2	0	0	1.0
Q7Z2X4	15	2	0	0	1.0
Q7Z2X7	15	2	0	0	1.0
Q7Z2Y5	15	2	0	0	1.0
Q7Z2Y8	15	2	0	0	1.0
Q7Z2Z1	15	2	0	0	1.0
Q7Z2Z2	15	2	0	0	1.0
Q7Z304	15	2	0	0	1.0
Q7Z309	15	2	0	0	1.0
Q7Z333	15	2	0	0	1.0
Q7Z340	15	2	0	0	1.0
Q7Z353	15	2	0	0	1.0
Q7Z388	15	2	0	0	1.0
Q7Z392	15	2	0	0	1.0
Q7Z398	15	2	0	0	1.0
Q7Z3B0	15	2	0	0	1.0
Q7Z3B1	15	2	0	0	1.0
Q7Z3B3	15	2	0	0	1.0
Q7Z3B4	15	2	0	0	1.0
Q7Z3C6	15	2	0	0	1.0
Q7Z3D4	15	2	0	0	1.0
Q7Z3D6	15	2	0	0	1.0
Q7L7L0	15	2	73	0	1.0
Q7L7V1	15	2	0	0	1.0
Q7L7X3	15	2	0	0	1.0
Q7L804	15	2	0	0	1.0
Q7L8A9	15	2	0	0	1.0
Q7L8C5	15	2	0	0	1.0
Q7L8J4	15	2	0	0	1.0
Q7L8L6	15	2	0	0	1.0
Q7Z3T8	15	2	0	0	1.0
Q7Z3U7	15	2	0	0	1.0
Q7Z3V4	15	2	0	0	1.0
Q7Z3V5	15	2	0	0	1.0
Q7Z3Y7	15	2	0	0	1.0
Q7Z3Y8	15	2	0	0	1.0
Q7Z3Y9	15	2	0	0	1.0
Q7Z3Z0	15	2	0	0	1.0
Q7Z3Z2	15	2	0	0	1.0
Q7Z3Z3	15	2	0	0	1.0
Q7Z3Z4	15	2	0	0	1.0
Q7Z401	15	2	0	0	1.0
Q7Z402	15	2	0	0	1.0
Q7Z403	15	2	0	0	1.0
Q7Z404	15	2	0	0	1.0
Q7Z406	15	2	0	0	1.0
Q7LGC8	15	2	0	0	1.0
Q7M4L6	15	2	0	0	1.0
Q7RTM1	15	2	0	0	1.0
Q7RTN6	15	2	0	0	1.0
Q7RTP0	15	2	0	0	1.0
Q7RTP6	15	2	0	0	1.0
Q7RTR0	15	2	0	0	1.0
Q7RTR2	15	2	0	0	1.0
Q7Z3E1	15	2	0	0	1.0
Q7Z3E2	15	2	0	0	1.0
Q7Z3E5	15	2	0	0	1.0
Q7Z3F1	15	2	0	0	1.0
Q7Z3G6	15	2	0	0	1.0
Q7Z3H0	15	2	0	0	1.0
Q7Z3H4	15	2	0	0	1.0
Q7Z3I7	15	2	0	0	1.0
Q7Z407	15	2	0	0	1.0
Q7Z408	15	2	0	0	1.0
Q7Z410	15	2	0	0	1.0
Q7Z412	15	2	0	0	1.0
Q7Z417	15	2	0	0	1.0
Q7Z418	15	2	0	0	1.0
Q7Z419	15	2	0	0	1.0
Q7Z422	15	2	0	0	1.0
Q7Z478	15	2	0	0	1.0
Q7Z494	15	2	0	0	1.0
Q7Z4B0	15	2	0	0	1.0
Q7Z4F1	15	2	0	0	1.0
Q7Z4G1	15	2	0	0	1.0
Q7Z4G4	15	2	0	0	1.0
Q7Z4H3	15	2	0	0	1.0
Q7Z4H4	15	2	0	0	1.0
Q7Z4H7	15	2	0	0	1.0
Q7Z4H8	15	2	0	0	1.0
Q7Z4H9	15	2	0	0	1.0
Q7Z4I7	15	2	0	0	1.0
Q7Z4J2	15	2	0	0	1.0
Q7Z4K8	15	2	0	0	1.0
Q7Z4L0	15	2	0	0	1.0
Q7Z4L5	15	2	0	0	1.0
Q7Z4S9	15	2	0	0	1.0
Q7Z4T8	15	2	0	0	1.0
Q7Z4T9	15	2	0	0	1.0
Q7Z4V0	15	2	0	0	1.0
Q7Z4V5	15	2	0	0	1.0
Q7Z4W1	15	2	0	0	1.0
Q7Z4W2	15	2	0	0	1.0
Q7Z4W3	15	2	0	0	1.0
Q7Z4L9	15	2	0	0	1.0
Q7Z4M0	15	2	0	0	1.0
Q7Z4N2	15	2	0	0	1.0
Q7Z4N8	15	2	0	0	1.0
Q7Z4P5	15	2	0	0	1.0
Q7Z4Q2	15	2	0	0	1.0
Q7Z4R8	15	2	0	0	1.0
Q7Z4S6	15	2	0	0	1.0
Q7Z4Y8	15	2	0	0	1.0
Q7Z553	15	2	0	0	1.0
Q7Z569	15	2	0	0	1.0
Q7Z570	15	2	0	0	1.0
Q7Z572	15	2	0	0	1.0
Q7Z589	15	2	0	0	1.0
Q7Z591	15	2	0	0	1.0
Q7Z5A4	15	2	0	0	1.0
Q7Z5A7	15	2	0	0	1.0
Q7Z5A8	15	2	0	0	1.0
Q7Z5A9	15	2	0	0	1.0
Q7Z5B4	15	2	0	0	1.0
Q7Z5D8	15	2	0	0	1.0
Q7Z5G4	15	2	0	0	1.0
Q7Z5H3	15	2	0	0	1.0
Q7Z5H4	15	2	0	0	1.0
Q7Z5H5	15	2	0	0	1.0
Q7Z5J1	15	2	0	0	1.0
Q7Z5J4	15	2	0	0	1.0
Q7Z5J8	15	2	0	0	1.0
Q7Z5K2	15	2	0	0	1.0
Q7Z5L0	15	2	0	0	1.0
Q7Z5L2	15	2	0	0	1.0
Q7Z5L3	15	2	0	0	1.0
Q7Z5Q1	15	2	0	0	1.0
Q7Z5Q5	15	2	0	0	1.0
Q7Z5R6	15	2	0	0	1.0
Q7Z5S9	15	2	0	0	1.0
Q7Z5U6	15	2	0	0	1.0
Q7Z5V6	15	2	0	0	1.0
Q7Z5W3	15	2	0	0	1.0
Q7Z5Y6	15	2	0	0	1.0
Q7Z5Y7	15	2	0	0	1.0
Q7Z601	15	2	0	0	1.0
Q7Z602	15	2	0	0	1.0
Q7Z614	15	2	0	0	1.0
Q7Z624	15	2	0	0	1.0
Q7Z628	15	2	0	0	1.0
Q7Z692	15	2	0	0	1.0
Q7Z695	15	2	0	0	1.0
Q7Z698	15	2	0	0	1.0
Q7Z699	15	2	0	0	1.0
Q7Z6A9	15	2	0	0	1.0
Q7Z6B0	15	2	0	0	1.0
Q7Z6B7	15	2	0	0	1.0
Q7Z6E9	15	2	0	0	1.0
Q7Z6G3	15	2	0	0	1.0
Q7Z6G8	15	2	0	0	1.0
Q7Z3J2	15	2	0	0	1.0
Q7Z3J3	15	2	0	0	1.0
Q7Z3K3	15	2	31	0	1.0
Q7Z3K6	15	2	0	0	1.0
Q7Z3Q1	15	2	0	0	1.0
Q7Z3S7	15	2	0	0	1.0
Q7Z3S9	15	2	0	0	1.0
Q7Z3T1	15	2	0	0	1.0
Q7Z6J9	15	2	0	0	1.0
Q7Z6K1	15	2	0	0	1.0
Q7Z6K3	15	2	0	0	1.0
Q7Z6K4	15	2	0	0	1.0
Q7Z6K5	15	2	0	0	1.0
Q7Z6L0	15	2	0	0	1.0
Q7Z6L1	15	2	0	0	1.0
Q7Z6M1	15	2	0	0	1.0
Q7Z6M2	15	2	0	0	1.0
Q7Z6M3	15	2	0	0	1.0
Q7Z6M4	15	2	0	0	1.0
Q7Z6P3	15	2	0	0	1.0
Q7Z6R9	15	2	0	0	1.0
Q7Z6V5	15	2	0	0	1.0
Q7Z6W1	15	2	0	0	1.0
Q7Z6W7	15	2	0	0	1.0
Q7Z6Z6	15	2	0	0	1.0
Q7Z6Z7	15	2	0	0	1.0
Q7Z713	15	2	0	0	1.0
Q7Z736	15	2	0	0	1.0
Q7Z739	15	2	0	0	1.0
Q7Z745	15	2	0	0	1.0
Q7Z769	15	2	0	0	1.0
Q7Z794	15	2	0	0	1.0
Q7Z7A1	15	2	0	0	1.0
Q7Z7A3	15	2	0	0	1.0
Q7Z7A4	15	2	0	0	1.0
Q7Z7B0	15	2	0	0	1.0
Q7Z7B1	15	2	0	0	1.0
Q7Z7B7	15	2	0	0	1.0
Q7Z7B8	15	2	0	0	1.0
Q7Z7C7	15	2	0	0	1.0
Q7Z7C8	15	2	0	0	1.0
Q7Z7D3	15	2	0	0	1.0
Q7Z7E8	15	2	0	0	1.0
Q7Z7F0	15	2	0	0	1.0
Q7Z7F7	15	2	0	0	1.0
Q7Z7G0	15	2	0	0	1.0
Q7Z7G1	15	2	0	0	1.0
Q7Z7G2	15	2	0	0	1.0
Q7Z7G8	15	2	0	0	1.0
Q7Z7H3	15	2	0	0	1.0
Q7Z7H5	15	2	0	0	1.0
Q7Z7H8	15	2	0	0	1.0
Q7Z7J5	15	2	0	0	1.0
Q7Z7J7	15	2	0	0	1.0
Q7Z7J9	15	2	0	0	1.0
Q7Z7K0	15	2	0	0	1.0
Q7Z7K2	15	2	0	0	1.0
Q7Z7K6	15	2	0	0	1.0
Q7Z7L1	15	2	0	0	1.0
Q7Z7L7	15	2	0	0	1.0
Q7Z7L8	15	2	0	0	1.0
Q7Z7L9	15	2	0	0	1.0
Q7Z7M0	15	2	0	0	1.0
Q7Z7M1	15	2	0	0	1.0
Q7Z7M8	15	2	0	0	1.0
Q7Z7M9	15	2	0	0	1.0
Q7Z7N9	15	2	0	0	1.0
Q86SE5	15	2	0	0	1.0
Q86SE8	15	2	0	0	1.0
Q86SE9	15	2	0	0	1.0
Q86SF2	15	2	0	0	1.0
Q86SG2	15	2	0	0	1.0
Q7Z429	15	2	0	0	1.0
Q7Z434	15	2	0	0	1.0
Q7Z442	15	2	0	0	1.0
Q7Z443	15	2	0	0	1.0
Q7Z444	15	2	0	0	1.0
Q7Z449	15	2	0	0	1.0
Q7Z460	15	2	0	0	1.0
Q7Z465	15	2	0	0	1.0
Q86SG3	15	2	0	0	1.0
Q86SG4	15	2	0	0	1.0
Q86SG5	15	2	0	0	1.0
Q86SG6	15	2	0	0	1.0
Q86SG7	15	2	0	0	1.0
Q86SH2	15	2	0	0	1.0
Q86SH4	15	2	0	0	1.0
Q86SI9	15	2	0	0	1.0
Q86SJ2	15	2	0	0	1.0
Q86SJ6	15	2	0	0	1.0
Q86SK9	15	2	0	0	1.0
Q86SM5	15	2	0	0	1.0
Q86SM8	15	2	0	0	1.0
Q86SP6	15	2	0	0	1.0
Q86SQ0	15	2	0	0	1.0
Q86SQ3	15	2	0	0	1.0
Q86SQ4	15	2	0	0	1.0
Q86SQ6	15	2	0	0	1.0
Q86SQ7	15	2	0	0	1.0
Q86SQ9	15	2	0	0	1.0
Q86SR1	15	2	0	0	1.0
Q86SS6	15	2	0	0	1.0
Q86SU0	15	2	0	0	1.0
Q86SX3	15	2	0	0	1.0
Q86SX6	15	2	0	0	1.0
Q86SY8	15	2	0	0	1.0
Q86SZ2	15	2	0	0	1.0
Q86T03	15	2	0	0	1.0
Q86T13	15	2	0	0	1.0
Q86T20	15	2	0	0	1.0
Q86T23	15	2	0	0	1.0
Q86T24	15	2	0	0	1.0
Q86TA4	15	2	0	0	1.0
Q86TB3	15	2	0	0	1.0
Q86TB9	15	2	0	0	1.0
Q86TC9	15	2	0	0	1.0
Q86TD4	15	2	0	0	1.0
Q86TE4	15	2	0	0	1.0
Q86TG1	15	2	0	0	1.0
Q86TG7	15	2	0	0	1.0
Q7Z5L4	15	2	0	0	1.0
Q7Z5L7	15	2	0	0	1.0
Q7Z5L9	15	2	0	0	1.0
Q7Z5M5	15	2	0	0	1.0
Q7Z5M8	15	2	0	0	1.0
Q7Z5N4	15	2	0	0	1.0
Q7Z5P4	15	2	0	0	1.0
Q7Z5P9	15	2	0	0	1.0
Q86TM3	15	2	0	0	1.0
Q86TM6	15	2	0	0	1.0
Q86TN4	15	2	0	0	1.0
Q86TP1	15	2	0	0	1.0
Q86TS9	15	2	0	0	1.0
Q86TU6	15	2	0	0	1.0
Q86TU7	15	2	0	0	1.0
Q86TV6	15	2	0	0	1.0
Q86TW2	15	2	0	0	1.0
Q86TX2	15	2	0	0	1.0
Q86TY3	15	2	0	0	1.0
Q86TZ1	15	2	0	0	1.0
Q86U02	15	2	0	0	1.0
Q86U06	15	2	0	0	1.0
Q86U10	15	2	0	0	1.0
Q86U17	15	2	0	0	1.0
Q7Z6I5	15	2	0	0	1.0
Q7Z6I6	15	2	0	0	1.0
Q7Z6I8	15	2	0	0	1.0
Q7Z6J0	15	2	0	0	1.0
Q7Z6J2	15	2	0	0	1.0
Q7Z6J4	15	2	0	0	1.0
Q7Z6J6	15	2	0	0	1.0
Q7Z6J8	15	2	0	0	1.0
Q86T26	15	2	0	0	1.0
Q86T29	15	2	0	0	1.0
Q86T65	15	2	0	0	1.0
Q86T75	15	2	0	0	1.0
Q86T82	15	2	0	0	1.0
Q86T90	15	2	0	0	1.0
Q86T96	15	2	0	0	1.0
Q86TA1	15	2	0	0	1.0
Q86UD4	15	2	0	0	1.0
Q86UD5	15	2	0	0	1.0
Q86UD7	15	2	0	0	1.0
Q86UE3	15	2	0	0	1.0
Q86UE4	15	2	0	0	1.0
Q86UE6	15	2	0	0	1.0
Q86UE8	15	2	0	0	1.0
Q86UF1	15	2	0	0	1.0
Q86UF2	15	2	0	0	1.0
Q86UF4	15	2	0	0	1.0
Q86UG4	15	2	0	0	1.0
Q86UK0	15	2	0	0	1.0
Q86UK5	15	2	0	0	1.0
Q86UK7	15	2	0	0	1.0
Q86UL3	15	2	0	0	1.0
Q86UL8	15	2	0	0	1.0
Q86TH1	15	2	0	0	1.0
Q86TI0	15	2	0	0	1.0
Q86TI2	15	2	0	0	1.0
Q86TI4	15	2	0	0	1.0
Q86TJ2	15	2	0	0	1.0
Q86TJ5	15	2	0	0	1.0
Q86TL0	15	2	0	0	1.0
Q86TL2	15	2	0	0	1.0
Q86UA1	15	2	0	0	1.0
Q86UA6	15	2	0	0	1.0
Q86UB2	15	2	0	0	1.0
Q86UB9	15	2	0	0	1.0
Q86UC2	15	2	0	0	1.0
Q86UD0	15	2	0	0	1.0
Q86UD1	15	2	0	0	1.0
Q86UD3	15	2	0	0	1.0
Q86U28	15	2	0	0	1.0
Q86U37	15	2	0	0	1.0
Q86U38	15	2	0	0	1.0
Q86U42	15	2	0	0	1.0
Q86U44	15	2	28	0	1.0
Q86U70	15	2	0	0	1.0
Q86U86	15	2	0	0	1.0
Q86U90	15	2	0	0	1.0
Q86UV6	15	2	0	0	1.0
Q86UV7	15	2	0	0	1.0
Q86UW1	15	2	0	0	1.0
Q86UW2	15	2	0	0	1.0
Q86UW6	15	2	0	0	1.0
Q86UW7	15	2	0	0	1.0
Q86UW8	15	2	0	0	1.0
Q86UW9	15	2	0	0	1.0
Q86UX2	15	2	0	0	1.0
Q86UX6	15	2	0	0	1.0
Q86UX7	15	2	0	0	1.0
Q86UY5	15	2	0	0	1.0
Q86UY6	15	2	0	0	1.0
Q86UY8	15	2	0	0	1.0
Q86UZ6	15	2	0	0	1.0
Q86V15	15	2	0	0	1.0
Q86V20	15	2	0	0	1.0
Q86V21	15	2	0	0	1.0
Q86V24	15	2	0	0	1.0
Q86V25	15	2	0	0	1.0
Q86V35	15	2	0	0	1.0
Q86V40	15	2	0	0	1.0
Q86V42	15	2	0	0	1.0
Q86V48	15	2	0	0	1.0
Q86UT5	15	2	0	0	1.0
Q86UT6	15	2	0	0	1.0
Q86UT8	15	2	0	0	1.0
Q86UU0	15	2	0	0	1.0
Q86UU1	15	2	0	0	1.0
Q86UU5	15	2	0	0	1.0
Q86UU9	15	2	0	0	1.0
Q86UV5	15	2	0	0	1.0
Q86VB7	15	2	0	0	1.0
Q86VD1	15	2	0	0	1.0
Q86VD7	15	2	0	0	1.0
Q86VD9	15	2	0	0	1.0
Q86VE0	15	2	0	0	1.0
Q86VE3	15	2	0	0	1.0
Q86VE9	15	2	0	0	1.0
Q86VF2	15	2	0	0	1.0
Q86VF5	15	2	0	0	1.0
Q86VF7	15	2	0	0	1.0
Q86VG3	15	2	0	0	1.0
Q86VH2	15	2	0	0	1.0
Q86VH4	15	2	0	0	1.0
Q86VH5	15	2	0	0	1.0
Q86VI1	15	2	0	0	1.0
Q86VI3	15	2	0	0	1.0
Q86UN2	15	2	0	0	1.0
Q86UN3	15	2	0	0	1.0
Q86UN6	15	2	0	0	1.0
Q86UP0	15	2	0	0	1.0
Q86UP2	15	2	0	0	1.0
Q86UP3	15	2	0	0	1.0
Q86UP6	15	2	0	0	1.0
Q86UP8	15	2	0	0	1.0
Q86VQ0	15	2	0	0	1.0
Q86VQ1	15	2	0	0	1.0
Q86VQ3	15	2	0	0	1.0
Q86VQ6	15	2	0	0	1.0
Q86VR2	15	2	0	0	1.0
Q86VR7	15	2	0	0	1.0
Q86VR8	15	2	0	0	1.0
Q86VS3	15	2	0	0	1.0
Q86VS8	15	2	0	0	1.0
Q86VU5	15	2	0	0	1.0
Q86VV4	15	2	0	0	1.0
Q86VV8	15	2	0	0	1.0
Q86VW0	15	2	0	0	1.0
Q86VW1	15	2	0	0	1.0
Q86VW2	15	2	0	0	1.0
Q86VX2	15	2	0	0	1.0
Q86VX9	15	2	0	0	1.0
Q86VY4	15	2	0	0	1.0
Q86VY9	15	2	0	0	1.0
Q86VZ1	15	2	0	0	1.0
Q86VZ2	15	2	0	0	1.0
Q86VZ4	15	2	0	0	1.0
Q86VZ5	15	2	0	0	1.0
Q86VZ6	15	2	0	0	1.0
Q86V59	15	2	0	0	1.0
Q86V71	15	2	0	0	1.0
Q86V81	15	2	14	0	1.0
Q86V85	15	2	0	0	1.0
Q86V86	15	2	0	0	1.0
Q86V87	15	2	0	0	1.0
Q86V88	15	2	0	0	1.0
Q86V97	15	2	0	0	1.0
Q86W10	15	2	0	0	1.0
Q86W11	15	2	0	0	1.0
Q86W24	15	2	0	0	1.0
Q86W25	15	2	0	0	1.0
Q86W26	15	2	0	0	1.0
Q86W28	15	2	0	0	1.0
